3	1913.08	40.5224	0.01	3.6835	20.1219	30.842	2.8566	0.124951082	0.01	0.01	0	55.4	8	36	1.6
3	1911.08	40.3761	0.01	3.7065	20.2509	30.8115	2.8723	0.123287372	0.01	0.01	0	55.4	8	36	1.6
3	1909.08	40.2339	0.01	3.7287	20.3762	30.7821	2.8874	0.121711809	0.01	0.01	0	55.4	8	36	1.6
3	1907.08	40.0956	0.01	3.7502	20.498	30.7538	2.9021	0.120262723	0.01	0.01	0	55.4	8	36	1.6
3	1905.08	39.9611	0.01	3.771	20.6163	30.7264	2.9164	0.118911331	0.01	0.01	0	55.4	8	36	1.6
3	1903.08	39.8304	0.01	3.7912	20.7312	30.7001	2.9303	0.117631469	0.01	0.01	0	55.4	8	36	1.6
3	1901.08	39.7034	0.01	3.8107	20.8427	30.6747	2.9437	0.116419511	0.01	0.01	0	55.4	8	36	1.6
3	1899.08	39.58	0.01	3.8296	20.951	30.6502	2.9567	0.115311996	0.01	0.01	0	55.4	8	36	1.6
3	1897.08	39.4602	0.01	3.8478	21.0561	30.6267	2.9693	0.114244929	0.01	0.01	0	55.4	8	36	1.6
3	1895.08	39.3438	0.01	3.8655	21.1582	30.604	2.9815	0.11325512	0.01	0.01	0	55.4	8	36	1.6
3	1893.08	39.2309	0.01	3.8826	21.2571	30.5821	2.9933	0.112301229	0.01	0.01	0	55.4	8	36	1.6
3	1891.08	39.1212	0.01	3.8991	21.3531	30.561	3.0048	0.111419107	0.01	0.01	0	55.4	8	36	1.6
3	1889.08	39.0148	0.01	3.9151	21.4462	30.5407	3.0159	0.110587412	0.01	0.01	0	55.4	8	36	1.6
3	1887.08	38.9116	0.01	3.9305	21.5365	30.5211	3.0266	0.109786117	0.01	0.01	0	55.4	8	36	1.6
3	1885.08	38.8115	0.01	3.9454	21.624	30.5023	3.037	0.109032003	0.01	0.01	0	55.4	8	36	1.6
3	1883.08	38.7144	0.01	3.9598	21.7088	30.4841	3.0471	0.108323368	0.01	0.01	0	55.4	8	36	1.6
3	1881.08	38.6203	0.01	3.9737	21.7909	30.4667	3.0568	0.107658644	0.01	0.01	0	55.4	8	36	1.6
3	1879.08	38.529	0.01	3.9872	21.8705	30.4499	3.0662	0.107019205	0.01	0.01	0	55.4	8	36	1.6
3	1877.08	38.4406	0.01	4.0001	21.9476	30.4337	3.0753	0.106404298	0.01	0.01	0	55.4	8	36	1.6
3	1875.08	38.3469	0.01	4.0639	22.1723	30.178	3.1211	0.104404681	0.01	0.01	0	55.4	8	36	1.6
3	1873.08	38.2546	0.01	4.1261	22.3901	29.931	3.1658	0.102589221	0.01	0.01	0	55.4	8	36	1.6
3	1871.08	38.1636	0.01	4.188	22.6049	29.6865	3.2103	0.100896862	0.01	0.01	0	55.4	8	36	1.6
3	1869.08	38.0737	0.01	4.2496	22.817	29.4444	3.2546	0.099303789	0.01	0.01	0	55.4	8	36	1.6
3	1867.08	37.985	0.01	4.3109	23.0262	29.2047	3.2987	0.097817615	0.01	0.01	0	55.4	8	36	1.6
3	1865.08	37.8974	0.01	4.372	23.2328	28.9672	3.3426	0.09643103	0.01	0.01	0	55.4	8	36	1.6
3	1863.08	37.8109	0.01	4.4329	23.4367	28.7319	3.3864	0.095110336	0.01	0.01	0	55.4	8	36	1.6
3	1861.08	37.7255	0.01	4.4935	23.638	28.4989	3.43	0.093878178	0.01	0.01	0	55.4	8	36	1.6
3	1859.08	37.6411	0.01	4.5538	23.8367	28.268	3.4734	0.092716203	0.01	0.01	0	55.4	8	36	1.6
3	1857.08	37.5577	0.01	4.614	24.033	28.0392	3.5167	0.091607809	0.01	0.01	0	55.4	8	36	1.6
3	1855.08	37.4754	0.01	4.6739	24.2268	27.8124	3.5598	0.090562496	0.01	0.01	0	55.4	8	36	1.6
3	1853.08	37.394	0.01	4.7336	24.4181	27.5877	3.6028	0.089576861	0.01	0.01	0	55.4	8	36	1.6
3	1851.08	37.3136	0.01	4.7931	24.6071	27.3649	3.6456	0.088636013	0.01	0.01	0	55.4	8	36	1.6
3	1849.08	37.2341	0.01	4.8524	24.7938	27.144	3.6883	0.087737811	0.01	0.01	0	55.4	8	36	1.6
3	1847.08	37.1555	0.01	4.9115	24.9782	26.9251	3.7309	0.086880268	0.01	0.01	0	55.4	8	36	1.6
3	1845.08	37.0779	0.01	4.9704	25.1604	26.708	3.7734	0.086072651	0.01	0.01	0	55.4	8	36	1.6
3	1843.08	37.0011	0.01	5.0291	25.3404	26.4927	3.8157	0.085290821	0.01	0.01	0	55.4	8	36	1.6
3	1841.08	36.9251	0.01	5.0877	25.5182	26.2792	3.8579	0.084555227	0.01	0.01	0	55.4	8	36	1.6
3	1839.08	36.8586	0.01	5.0593	25.7743	26.0566	3.9013	0.083559024	0.01	0.01	0	55.4	8	36	1.6
3	1837.08	36.7897	0.01	5.0255	26.0363	25.8356	3.9449	0.082586021	0.01	0.01	0	55.4	8	36	1.6
3	1835.08	36.7216	0.01	4.9926	26.2952	25.6165	3.9882	0.081675422	0.01	0.01	0	55.4	8	36	1.6
3	1833.08	36.6542	0.01	4.9606	26.551	25.3992	4.0314	0.080814063	0.01	0.01	0	55.4	8	36	1.6
3	1831.08	36.5875	0.01	4.9296	26.8038	25.1838	4.0744	0.079999472	0.01	0.01	0	55.4	8	36	1.6
3	1829.08	36.5215	0.01	4.8994	27.0537	24.9702	4.1173	0.079229376	0.01	0.01	0	55.4	8	36	1.6
3	1827.08	36.4563	0.01	4.8701	27.3006	24.7583	4.16	0.078492444	0.01	0.01	0	55.4	8	36	1.6
3	1825.08	36.3917	0.01	4.8417	27.5446	24.5482	4.2026	0.077796319	0.01	0.01	0	55.4	8	36	1.6
3	1823.08	36.3277	0.01	4.8142	27.7859	24.3397	4.245	0.077130276	0.01	0.01	0	55.4	8	36	1.6
3	1821.08	36.2645	0.01	4.7876	28.0243	24.1328	4.2873	0.076501868	0.01	0.01	0	55.4	8	36	1.6
3	1819.08	36.2019	0.01	4.7619	28.2599	23.9274	4.3295	0.075900896	0.01	0.01	0	55.4	8	36	1.6
3	1817.08	36.14	0.01	4.7371	28.4928	23.7237	4.3717	0.0753178	0.01	0.01	0	55.4	8	36	1.6
3	1815.08	36.0787	0.01	4.7132	28.723	23.5214	4.4137	0.074768743	0.01	0.01	0	55.4	8	36	1.6
3	1813.08	36.018	0.01	4.6902	28.9505	23.3206	4.4556	0.074244166	0.01	0.01	0	55.4	8	36	1.6
3	1811.08	35.958	0.01	4.6681	29.1754	23.1212	4.4975	0.073735052	0.01	0.01	0	55.4	8	36	1.6
3	1809.08	35.8985	0.01	4.6468	29.3976	22.9232	4.5393	0.073248966	0.01	0.01	0	55.4	8	36	1.6
3	1807.08	35.8397	0.01	4.6265	29.6173	22.7266	4.5811	0.072785136	0.01	0.01	0	55.4	8	36	1.6
3	1805.08	35.7815	0.01	4.6071	29.8343	22.5313	4.6228	0.072334991	0.01	0.01	0	55.4	8	36	1.6
3	1803.08	35.7239	0.01	4.5886	30.0488	22.3373	4.6644	0.071905888	0.01	0.01	0	55.4	8	36	1.6
3	1801.08	35.6669	0.01	4.571	30.2607	22.1446	4.7061	0.07148951	0.01	0.01	0	55.4	8	36	1.6
3	1799.08	35.6105	0.01	4.5543	30.4701	21.9531	4.7477	0.071093087	0.01	0.01	0	55.4	8	36	1.6
3	1797.08	35.5547	0.01	4.5386	30.677	21.7629	4.7893	0.070708534	0.01	0.01	0	55.4	8	36	1.6
3	1795.08	35.4994	0.01	4.5238	30.8814	21.5738	4.8308	0.070335539	0.01	0.01	0	55.4	8	36	1.6
3	1793.08	35.4447	0.01	4.5099	31.0833	21.3859	4.8724	0.069981147	0.01	0.01	0	55.4	8	36	1.6
3	1791.08	35.3907	0.01	4.497	31.2826	21.1991	4.914	0.069630309	0.01	0.01	0	55.4	8	36	1.6
3	1789.08	35.3372	0.01	4.485	31.4795	21.0135	4.9557	0.069297374	0.01	0.01	0	55.4	8	36	1.6
3	1787.08	35.2842	0.01	4.474	31.674	20.8289	4.9973	0.068974743	0.01	0.01	0	55.4	8	36	1.6
3	1785.08	35.2318	0.01	4.464	31.8659	20.6454	5.039	0.068662173	0.01	0.01	0	55.4	8	36	1.6
3	1783.08	35.18	0.01	4.455	32.0554	20.463	5.0807	0.068359433	0.01	0.01	0	55.4	8	36	1.6
3	1781.08	35.1288	0.01	4.4469	32.2424	20.2816	5.1225	0.068066299	0.01	0.01	0	55.4	8	36	1.6
3	1779.08	35.0781	0.01	4.4399	32.427	20.1012	5.1643	0.067782559	0.01	0.01	0	55.4	8	36	1.6
3	1777.08	35.0638	0.01	4.3873	32.6152	19.9091	5.2203	0.067405626	0.01	0.01	0	55.4	8	36	1.6
3	1775.08	35.0788	0.01	4.2984	32.8049	19.7081	5.288	0.066965531	0.01	0.01	0	55.4	8	36	1.6
3	1773.08	35.0957	0.01	4.2091	32.9913	19.5081	5.3567	0.066531144	0.01	0.01	0	55.4	8	36	1.6
3	1771.08	35.1143	0.01	4.1196	33.1742	19.3091	5.4264	0.066115468	0.01	0.01	0	55.4	8	36	1.6
3	1769.08	35.1345	0.01	4.03	33.3535	19.1111	5.4969	0.06571143	0.01	0.01	0	55.4	8	36	1.6
3	1767.08	35.1564	0.01	3.9406	33.5292	18.9142	5.5684	0.065318699	0.01	0.01	0	55.4	8	36	1.6
3	1765.08	35.1797	0.01	3.8516	33.7012	18.7184	5.6407	0.064943286	0.01	0.01	0	55.4	8	36	1.6
3	1763.08	35.2045	0.01	3.763	33.8694	18.5236	5.7137	0.064578417	0.01	0.01	0	55.4	8	36	1.6
3	1761.08	35.2307	0.01	3.6751	34.0337	18.33	5.7875	0.06423	0.01	0.01	0	55.4	8	36	1.6
3	1759.08	35.2583	0.01	3.5879	34.1941	18.1376	5.8621	0.063891445	0.01	0.01	0	55.4	8	36	1.6
3	1757.08	35.287	0.01	3.5016	34.3506	17.9463	5.9373	0.063562499	0.01	0.01	0	55.4	8	36	1.6
3	1755.08	35.3171	0.01	3.4164	34.5031	17.7561	6.0132	0.063242922	0.01	0.01	0	55.4	8	36	1.6
3	1753.08	35.3779	0.01	2.9217	35.0625	17.581	6.0197	0.060346251	0.01	0.01	0	55.4	8	36	1.6
3	1751.08	35.4325	0.01	2.5025	35.5633	17.4183	6.0103	0.058400873	0.01	0.01	0	55.4	8	36	1.6
3	1749.08	35.4843	0.01	2.1016	36.0549	17.2653	5.9876	0.056885971	0.01	0.01	0	55.4	8	36	1.6
3	1747.08	35.5319	0.01	1.7306	36.522	17.1181	5.9606	0.055735076	0.01	0.01	0	55.4	8	36	1.6
3	1745.08	35.5739	0.01	1.3967	36.9558	16.9738	5.9353	0.054863605	0.01	0.01	0	55.4	8	36	1.6
3	1743.08	35.6094	0.01	1.1036	37.3527	16.8299	5.9148	0.05420343	0.01	0.01	0	55.4	8	36	1.6
3	1741.08	35.6381	0.01	0.8523	37.7121	16.6848	5.9008	0.053696998	0.01	0.01	0	55.4	8	36	1.6
3	1739.08	35.6597	0.01	0.6418	38.0354	16.5371	5.894	0.053310549	0.01	0.01	0	55.4	8	36	1.6
3	1737.08	35.6746	0.01	0.4699	38.325	16.3862	5.8944	0.053009586	0.01	0.01	0	55.4	8	36	1.6
3	1735.08	35.6834	0.01	0.3331	38.5841	16.2317	5.9021	0.052778772	0.01	0.01	0	55.4	8	36	1.6
3	1733.08	35.6867	0.01	0.2274	38.8158	16.0736	5.9166	0.052595562	0.01	0.01	0	55.4	8	36	1.6
3	1731.08	35.6857	0.01	0.1483	39.0234	15.912	5.9378	0.052450734	0.01	0.01	0	55.4	8	36	1.6
3	1729.08	35.6812	0.01	0.0914	39.2103	15.7474	5.9651	0.052335443	0.01	0.01	0	55.4	8	36	1.6
3	1727.08	35.6742	0.01	0.0524	39.3793	15.5801	5.9983	0.052245213	0.01	0.01	0	55.4	8	36	1.6
3	1725.08	35.6657	0.01	0.0273	39.5331	15.4105	6.0371	0.052175703	0.01	0.01	0	55.4	8	36	1.6
3	1723.08	35.6565	0.01	0.0124	39.6743	15.2393	6.081	0.052118598	0.01	0.01	0	55.4	8	36	1.6
3	1721.08	35.6473	0.01	0.0046	39.8049	15.0667	6.1299	0.052073817	0.01	0.01	0	55.4	8	36	1.6
3	1719.08	35.6387	0.01	0.0012	39.927	14.8932	6.1831	0.052037235	0.01	0.01	0	55.4	8	36	1.6
3	1717.08	35.6311	0.01	0.0002	40.0426	14.7191	6.2401	0.052008819	0.01	0.01	0	55.4	8	36	1.6
3	1715.08	35.6242	0.01	0	40.1555	14.5451	6.298	0.051980433	0.01	0.01	0	55.4	8	36	1.6
3	1713.08	35.6065	0.01	0	40.2763	14.3715	6.3577	0.051960176	0.01	0.01	0	55.4	8	36	1.6
3	1711.08	35.5656	0.01	0	40.4295	14.2007	6.4059	0.051939935	0.01	0.01	0	55.4	8	36	1.6
3	1709.08	35.5292	0.01	0	40.5765	14.0295	6.4562	0.051915667	0.01	0.01	0	55.4	8	36	1.6
3	1707.08	35.4928	0.01	0	40.7231	13.8581	6.5068	0.051895461	0.01	0.01	0	55.4	8	36	1.6
3	1705.08	35.4565	0.01	0	40.8694	13.6867	6.5578	0.051871234	0.01	0.01	0	55.4	8	36	1.6
3	1923.4	43.5584	0.01	3.1213	17.0775	31.4108	2.4851	0.200000018	0.01	0.01	0.497	55.4	8	36	1.6
3	1918.4	43.5437	0.01	3.1237	17.0902	31.4068	2.4867	0.199352876	0.01	0.01	0.4975	55.4	8	36	1.6
3	1913.4	43.0864	0.01	3.1991	17.4888	31.2884	2.5367	0.181653282	0.01	0.01	0.5143	55.4	8	36	1.6
3	1908.4	42.647	0.01	3.2708	17.8708	31.1769	2.5845	0.168133887	0.01	0.01	0.5305	55.4	8	36	1.6
3	1903.4	42.2251	0.01	3.3391	18.2364	31.0721	2.6301	0.157489191	0.01	0.01	0.5461	55.4	8	36	1.6
3	1898.4	41.8205	0.01	3.4041	18.5861	30.9735	2.6736	0.148906853	0.01	0.01	0.5612	55.4	8	36	1.6
3	1893.4	41.4332	0.01	3.4657	18.9201	30.8809	2.7151	0.141854893	0.01	0.01	0.5756	55.4	8	36	1.6
3	1888.4	41.0627	0.01	3.5242	19.2386	30.794	2.7545	0.135970321	0.01	0.01	0.5895	55.4	8	36	1.6
3	1883.4	40.709	0.01	3.5796	19.5422	30.7125	2.7919	0.130996942	0.01	0.01	0.6028	55.4	8	36	1.6
3	1878.4	40.3718	0.01	3.6319	19.8309	30.6361	2.8274	0.12674874	0.01	0.01	0.6156	55.4	8	36	1.6
3	1873.4	40.0509	0.01	3.6814	20.1052	30.5646	2.861	0.123087355	0.01	0.01	0.6277	55.4	8	36	1.6
3	1868.4	39.746	0.01	3.7279	20.3653	30.4978	2.8928	0.119907706	0.01	0.01	0.6393	55.4	8	36	1.6
3	1863.4	39.4567	0.01	3.7718	20.6115	30.4354	2.9228	0.11712852	0.01	0.01	0.6504	55.4	8	36	1.6
3	1858.4	39.1828	0.01	3.813	20.8443	30.3771	2.951	0.114685919	0.01	0.01	0.6609	55.4	8	36	1.6
3	1853.4	38.9239	0.01	3.8516	21.0639	30.3229	2.9776	0.112528968	0.01	0.01	0.6708	55.4	8	36	1.6
3	1848.4	38.6797	0.01	3.8877	21.2708	30.2725	3.0025	0.110616527	0.01	0.01	0.6802	55.4	8	36	1.6
3	1843.4	38.4667	0.01	3.9656	21.5833	29.9973	3.0582	0.10760809	0.01	0.01	0.6963	55.4	8	36	1.6
3	1838.4	38.2777	0.01	4.0875	22.0051	29.4967	3.1463	0.10375387	0.01	0.01	0.7195	55.4	8	36	1.6
3	1833.4	38.0926	0.01	4.2086	22.4172	29.0042	3.2339	0.100395221	0.01	0.01	0.7426	55.4	8	36	1.6
3	1828.4	37.9111	0.01	4.3291	22.8199	28.5196	3.3211	0.097441593	0.01	0.01	0.7656	55.4	8	36	1.6
3	1823.4	37.7331	0.01	4.4489	23.2136	28.0425	3.4078	0.094823237	0.01	0.01	0.7885	55.4	8	36	1.6
3	1818.4	37.5586	0.01	4.5682	23.5985	27.5727	3.4941	0.09248556	0.01	0.01	0.8114	55.4	8	36	1.6
3	1813.4	37.3872	0.01	4.6869	23.9749	27.1099	3.58	0.090385215	0.01	0.01	0.8342	55.4	8	36	1.6
3	1808.4	37.2189	0.01	4.805	24.3432	26.6539	3.6656	0.088487349	0.01	0.01	0.857	55.4	8	36	1.6
3	1803.4	37.0536	0.01	4.9227	24.7035	26.2044	3.7509	0.086763619	0.01	0.01	0.8797	55.4	8	36	1.6
3	1798.4	36.8936	0.01	5.0298	25.0626	25.7615	3.8356	0.085164558	0.01	0.01	0.9027	55.4	8	36	1.6
3	1793.4	36.7609	0.01	4.9517	25.5454	25.335	3.9164	0.083235006	0.01	0.01	0.9335	55.4	8	36	1.6
3	1788.4	36.6297	0.01	4.8762	26.0197	24.9142	3.9967	0.081501371	0.01	0.01	0.9644	55.4	8	36	1.6
3	1783.4	36.5003	0.01	4.8026	26.4857	24.4989	4.0766	0.079934738	0.01	0.01	0.9953	55.4	8	36	1.6
3	1778.4	36.3727	0.01	4.731	26.9438	24.0887	4.1562	0.078511719	0.01	0.01	1.0264	55.4	8	36	1.6
3	1773.4	36.2468	0.01	4.6613	27.394	23.6835	4.2355	0.077213105	0.01	0.01	1.0576	55.4	8	36	1.6
3	1768.4	36.1226	0.01	4.5936	27.8367	23.283	4.3146	0.07602297	0.01	0.01	1.0889	55.4	8	36	1.6
3	1763.4	35.9999	0.01	4.5278	28.2719	22.887	4.3935	0.074927999	0.01	0.01	1.1204	55.4	8	36	1.6
3	1758.4	35.8789	0.01	4.4639	28.6998	22.4953	4.4722	0.073916974	0.01	0.01	1.152	55.4	8	36	1.6
3	1753.4	35.7593	0.01	4.4019	29.1206	22.1078	4.5509	0.072980376	0.01	0.01	1.1838	55.4	8	36	1.6
3	1748.4	35.6412	0.01	4.3418	29.5344	21.7243	4.6295	0.072110077	0.01	0.01	1.2157	55.4	8	36	1.6
3	1743.4	35.5246	0.01	4.2836	29.9413	21.3446	4.7081	0.071299093	0.01	0.01	1.2478	55.4	8	36	1.6
3	1738.4	35.4094	0.01	4.2273	30.3414	20.9686	4.7867	0.070541392	0.01	0.01	1.2801	55.4	8	36	1.6
3	1733.4	35.2955	0.01	4.173	30.7347	20.5962	4.8654	0.069831735	0.01	0.01	1.3125	55.4	8	36	1.6
3	1728.4	35.183	0.01	4.1206	31.1213	20.2271	4.9443	0.069165553	0.01	0.01	1.3452	55.4	8	36	1.6
3	1723.4	35.0719	0.01	4.0702	31.5013	19.8613	5.0234	0.068538841	0.01	0.01	1.3781	55.4	8	36	1.6
3	1718.4	34.9621	0.01	4.0219	31.8747	19.4986	5.1027	0.067948074	0.01	0.01	1.4111	55.4	8	36	1.6
3	1713.4	34.8535	0.01	3.9756	32.2415	19.1389	5.1823	0.06739014	0.01	0.01	1.4445	55.4	8	36	1.6
3	1708.4	34.7463	0.01	3.9315	32.6017	18.7821	5.2622	0.06686228	0.01	0.01	1.478	55.4	8	36	1.6
3	1703.4	34.6403	0.01	3.8895	32.9553	18.4281	5.3426	0.066362039	0.01	0.01	1.5118	55.4	8	36	1.6
3	1698.4	34.6194	0.01	3.7751	33.2514	18.0793	5.4466	0.065744856	0.01	0.01	1.5565	55.4	8	36	1.6
3	1693.4	34.6655	0.01	3.6073	33.4962	17.736	5.5697	0.065061513	0.01	0.01	1.6102	55.4	8	36	1.6
3	1688.4	34.7166	0.01	3.4424	33.7269	17.3956	5.6948	0.064422927	0.01	0.01	1.6649	55.4	8	36	1.6
3	1683.4	34.7727	0.01	3.2807	33.9435	17.0581	5.8221	0.063825956	0.01	0.01	1.7207	55.4	8	36	1.6
3	1678.4	34.8338	0.01	3.1227	34.1459	16.723	5.9515	0.063267543	0.01	0.01	1.7775	55.4	8	36	1.6
3	1673.4	34.8999	0.01	2.9687	34.3339	16.3902	6.0829	0.062744762	0.01	0.01	1.8351	55.4	8	36	1.6
3	1668.4	34.8784	0.01	2.8487	34.5251	16.2732	5.9845	0.061713257	0.01	0.01	1.9639	55.4	8	36	1.6
3	1663.4	34.8666	0.01	2.7068	34.6202	16.1556	5.9728	0.060752658	0.01	0.01	2.106	55.4	8	36	1.6
3	1658.4	34.8546	0.01	2.5691	34.6968	16.0383	5.9678	0.059904611	0.01	0.01	2.2544	55.4	8	36	1.6
3	1653.4	34.8414	0.01	2.4363	34.7621	15.9215	5.963	0.059153193	0.01	0.01	2.4089	55.4	8	36	1.6
3	1648.4	34.827	0.01	2.3079	34.8167	15.8047	5.9585	0.058483567	0.01	0.01	2.5696	55.4	8	36	1.6
3	1643.4	34.8113	0.01	2.1836	34.8612	15.6876	5.954	0.057883742	0.01	0.01	2.7368	55.4	8	36	1.6
3	1638.4	34.7945	0.01	2.0629	34.8962	15.57	5.9494	0.05734393	0.01	0.01	2.9105	55.4	8	36	1.6
3	1633.4	34.7763	0.01	1.9456	34.9221	15.4516	5.9447	0.056856078	0.01	0.01	3.0911	55.4	8	36	1.6
3	1628.4	34.7568	0.01	1.8315	34.9391	15.3321	5.9398	0.056413501	0.01	0.01	3.2787	55.4	8	36	1.6
3	1623.4	34.736	0.01	1.7203	34.9476	15.2115	5.9347	0.056010614	0.01	0.01	3.4735	55.4	8	36	1.6
3	1618.4	34.7138	0.01	1.6119	34.9477	15.0894	5.9293	0.055642717	0.01	0.01	3.6756	55.4	8	36	1.6
3	1613.4	34.6902	0.01	1.5061	34.9397	14.9658	5.9234	0.055305827	0.01	0.01	3.8854	55.4	8	36	1.6
3	1608.4	34.6651	0.01	1.4029	34.9237	14.8405	5.9171	0.054996553	0.01	0.01	4.1028	55.4	8	36	1.6
3	1603.4	34.6385	0.01	1.3022	34.8997	14.7135	5.9103	0.05471199	0.01	0.01	4.328	55.4	8	36	1.6
3	1598.4	34.6104	0.01	1.2039	34.8679	14.5846	5.9029	0.054449632	0.01	0.01	4.5612	55.4	8	36	1.6
3	1593.4	34.5806	0.01	1.1081	34.8285	14.4538	5.8948	0.054207313	0.01	0.01	4.8025	55.4	8	36	1.6
3	1588.4	34.5492	0.01	1.0148	34.7815	14.321	5.886	0.053983146	0.01	0.01	5.0518	55.4	8	36	1.6
3	1583.4	34.5161	0.01	0.9241	34.7271	14.1862	5.8764	0.053775484	0.01	0.01	5.3091	55.4	8	36	1.6
3	1578.4	34.4812	0.01	0.836	34.6653	14.0494	5.8659	0.05358288	0.01	0.01	5.5745	55.4	8	36	1.6
3	1573.4	34.4444	0.01	0.7506	34.5965	13.9106	5.8544	0.053404058	0.01	0.01	5.8478	55.4	8	36	1.6
3	1568.4	34.4057	0.01	0.6682	34.5207	13.7698	5.842	0.05323789	0.01	0.01	6.1287	55.4	8	36	1.6
3	1563.4	34.365	0.01	0.5888	34.4384	13.6269	5.8285	0.053083377	0.01	0.01	6.4172	55.4	8	36	1.6
3	1558.4	34.3222	0.01	0.5127	34.3499	13.4819	5.8139	0.05293963	0.01	0.01	6.7128	55.4	8	36	1.6
3	1553.4	34.2773	0.01	0.4402	34.2556	13.3347	5.7981	0.052805859	0.01	0.01	7.015	55.4	8	36	1.6
3	1548.4	34.2302	0.01	0.3715	34.1561	13.1853	5.7812	0.052681365	0.01	0.01	7.3234	55.4	8	36	1.6
3	1543.4	34.1809	0.01	0.3069	34.0522	13.0333	5.7631	0.052565534	0.01	0.01	7.6372	55.4	8	36	1.6
3	1538.4	34.1293	0.01	0.2469	33.9448	12.8786	5.7439	0.05245783	0.01	0.01	7.9556	55.4	8	36	1.6
3	1533.4	34.0753	0.01	0.1919	33.8354	12.7208	5.7236	0.052357807	0.01	0.01	8.2773	55.4	8	36	1.6
3	1528.4	34.0192	0.01	0.1424	33.7256	12.559	5.7023	0.052265111	0.01	0.01	8.6007	55.4	8	36	1.6
3	1523.4	33.9609	0.01	0.099	33.6181	12.3923	5.6803	0.052179507	0.01	0.01	8.9239	55.4	8	36	1.6
3	1518.4	33.9008	0.01	0.0624	33.5166	12.2191	5.6578	0.052100927	0.01	0.01	9.2437	55.4	8	36	1.6
3	1513.4	33.8393	0.01	0.0336	33.4269	12.0367	5.6353	0.052029554	0.01	0.01	9.5557	55.4	8	36	1.6
3	1508.4	33.7777	0.01	0.0135	33.3587	11.8407	5.6136	0.051965986	0.01	0.01	9.8526	55.4	8	36	1.6
3	1503.4	33.7181	0.01	0.0028	33.3272	11.6242	5.5945	0.051911406	0.01	0.01	10.1233	55.4	8	36	1.6
3	1498.4	33.6633	0.01	0.0001	33.3394	11.3838	5.5791	0.051865789	0.01	0.01	10.3617	55.4	8	36	1.6
3	1493.4	33.597	0.01	0	33.2212	11.2015	5.5538	0.051807854	0.01	0.01	10.6818	55.4	8	36	1.6
3	1488.4	33.4025	0.01	0	33.5182	10.9297	5.4999	0.051779658	0.01	0.01	10.8451	55.4	8	36	1.6
3	1483.4	33.2093	0.01	0	33.798	10.6653	5.4432	0.05175068	0.01	0.01	11.0185	55.4	8	36	1.6
3	1478.4	33.0378	0.01	0	34.0245	10.4159	5.3756	0.051718543	0.01	0.01	11.2176	55.4	8	36	1.6
3	1473.4	33.0104	0.01	0	33.8081	10.2883	5.2543	0.051655413	0.01	0.01	11.6311	55.4	8	36	1.6
