1.50	1873.00	38.16	10.21	9.67	19.24	8.32	11.53	0.38	0.39	0.05	0.00	63.26	0.00	34.75	1.97	5864.00
1.50	1683.00	34.18	17.79	5.20	18.59	12.01	7.38	0.00	0.22	0.16	0.00	59.82	0.00	36.04	4.46	6273.00
1.00	1783.00	39.63	0.78	14.98	17.92	6.49	15.72	0.00	0.84	0.04	0.00	62.06	0.33	32.35	3.63	5655.00
1.00	1683.00	35.73	0.76	12.23	25.84	6.43	13.86	0.00	0.13	0.05	0.00	64.62	0.34	28.81	4.77	6099.00
1.00	1783.00	38.37	9.90	7.66	19.40	8.22	10.99	0.00	0.38	0.18	0.00	60.58	0.25	32.98	3.31	6052.00
1.00	1783.00	34.89	9.10	6.81	27.22	7.63	9.24	0.00	0.39	0.16	0.00	41.83	26.14	26.78	2.96	5852.00
1.00	1883.00	38.03	9.11	12.06	16.38	7.98	10.80	0.00	0.23	0.11	0.00	60.49	0.24	31.33	3.12	6502.00
1.50	1923.15	43.31	0.00	13.56	10.76	9.33	20.12	0.00	0.00	0.00	0.00	59.37	1.63	37.52	1.48	5789.29
2.50	2073.15	47.09	0.01	9.97	3.12	21.34	18.17	0.00	0.05	0.00	0.00	64.66	0.14	34.27	1.67	5696.13
1.00	1873.15	48.50	0.36	6.10	14.30	20.90	6.90	0.00	0.54	0.04	0.00	61.15	0.00	33.26	0.00	5540.00
1.50	1673.15	38.01	0.61	11.99	26.07	7.97	9.48	0.00	1.42	0.00	0.00	63.77	0.50	30.62	6.72	6790.32
1.50	1673.15	35.68	0.55	10.64	25.79	8.36	12.61	0.00	1.33	0.12	0.00	63.99	0.57	29.06	6.33	6135.72
1.50	1673.15	37.48	0.58	11.36	27.80	8.12	9.68	0.00	1.45	0.12	0.00	64.15	0.54	29.71	7.06	6659.25
1.50	1673.15	37.60	0.59	10.77	27.24	7.60	9.45	0.00	1.36	0.00	0.00	60.50	4.26	29.23	6.01	5899.74
1.50	1923.15	38.50	0.62	11.28	26.40	7.80	9.14	0.00	1.38	0.00	0.00	60.76	4.14	28.78	6.32	6072.32
1.50	1673.15	37.90	1.38	11.77	24.32	8.11	9.43	0.00	1.64	0.13	0.00	65.04	0.00	29.41	5.55	5562.94
16.00	2473.00	42.95	0.14	2.91	3.70	45.47	3.22	0.06	0.00	0.00	0.00	60.45	0.25	34.51	0.63	6244.00
11.00	2473.00	39.17	0.09	2.78	4.82	48.85	2.94	0.09	0.00	0.00	0.00	57.84	0.24	38.85	2.38	6077.00
8.00	2173.00	37.95	0.23	4.17	6.69	46.65	3.92	0.18	0.00	0.00	0.00	60.34	0.25	35.26	4.77	5589.00
8.00	2173.00	38.37	0.16	1.77	6.08	49.09	3.04	0.07	0.00	0.00	0.00	59.89	0.22	35.73	5.03	5945.00
11.00	2473.00	41.12	0.15	2.95	6.67	45.61	3.26	0.10	0.00	0.00	0.00	57.84	0.14	37.93	2.13	6417.00
11.00	2623.00	37.21	0.14	2.54	6.38	49.95	2.94	0.10	0.00	0.00	0.00	57.55	0.15	38.86	1.81	6424.00
