1.60	1628.15	47.70	0.72	18.20	8.20	11.40	11.10	0.04	2.40	0.00	0.00	63.53	0.00	36.47	0.00	1400.00
1.60	1628.15	47.90	0.74	18.30	7.90	11.50	11.40	0.05	2.40	0.00	0.00	63.53	0.00	36.47	0.00	1400.00
1.60	1628.15	47.50	0.72	18.00	8.30	11.50	10.90	0.04	2.40	0.00	0.00	63.53	0.00	36.47	0.00	1500.00
1.60	1628.15	47.60	0.69	17.90	7.80	12.60	11.00	0.06	2.20	0.00	0.00	63.53	0.00	36.47	0.00	1600.00
1.60	1628.15	47.70	0.72	18.50	8.20	10.90	11.30	0.02	2.50	0.00	0.00	63.53	0.00	36.47	0.00	1400.00
1.10	1588.15	49.00	0.67	18.30	4.90	11.90	12.10	0.06	2.60	0.00	0.00	63.53	0.00	36.47	0.00	1100.00
1.20	1588.15	48.00	0.61	18.40	5.10	12.60	11.50	0.09	1.78	0.00	0.00	63.53	0.00	36.47	0.00	1500.00
1.00	1573.15	47.10	0.70	17.70	8.70	11.90	10.80	0.07	2.21	0.00	0.00	63.53	0.00	36.47	0.00	1600.00
1.00	1573.15	50.10	0.71	17.40	5.20	11.60	11.90	0.11	2.60	0.00	0.00	63.53	0.00	36.47	0.00	1100.00
1.00	1573.15	50.10	0.73	18.00	5.30	11.10	11.60	0.12	2.52	0.00	0.00	63.53	0.00	36.47	0.00	1100.00
0.00	1626.15	51.50	0.34	10.47	9.40	17.65	9.32	0.55	0.08	0.01	0.00	36.70	26.00	36.60	0.00	1310.00
0.00	1627.15	53.60	0.35	11.00	6.80	18.40	9.84	0.28	0.11	0.01	0.00	44.60	17.30	36.80	0.00	1400.00
0.00	1637.15	49.60	0.35	10.64	11.90	17.20	8.81	0.35	0.15	0.02	0.00	25.90	41.10	33.30	0.00	1010.00
0.00	1638.15	51.30	0.36	10.70	9.90	17.90	9.17	0.27	0.06	0.01	0.00	39.90	24.80	35.90	0.00	1450.00
0.00	1639.15	55.00	0.37	11.15	3.87	18.64	9.90	0.17	0.09	0.02	0.00	47.50	17.70	34.40	0.00	1530.00
1.25	1693.15	60.78	0.83	17.38	3.45	3.19	6.09	0.00	4.16	1.20	0.44	63.86	0.00	36.14	0.26	1400.00
2.00	1733.15	60.78	0.83	17.38	5.40	3.19	6.09	0.00	4.16	1.20	0.44	63.53	0.00	36.47	0.00	1200.00
2.00	1653.15	54.38	1.19	14.71	11.11	4.58	8.01	0.00	2.67	1.14	0.00	63.53	0.00	36.47	0.00	1400.00
2.00	1693.15	54.38	1.19	14.71	11.11	4.58	8.01	0.00	2.67	1.14	0.00	63.53	0.00	36.47	0.00	1500.00
