1.50	1923.15	53.28	0.00	21.64	1.98	8.13	12.02	0.00	0.00	0.00	0.00	61.66	0.37	36.68	0.37	4200.00
1.50	1673.15	40.63	1.49	12.72	19.20	8.70	10.09	0.00	1.70	0.14	0.00	64.67	0.00	31.30	4.03	4113.40
16.00	2473.00	42.43	0.17	3.17	4.96	44.95	3.55	0.07	0.00	0.00	0.00	59.67	0.15	37.45	1.14	3602.00
18.00	2473.00	42.08	0.14	2.84	4.94	45.81	2.94	0.09	0.00	0.00	0.00	56.90	0.18	39.49	1.50	3782.00
18.00	2473.00	43.38	0.17	3.21	5.25	42.79	3.49	0.11	0.00	0.00	0.00	58.82	0.24	38.09	1.18	3908.00
21.00	2473.00	42.71	0.16	3.03	4.71	44.76	3.30	0.09	0.00	0.00	0.00	54.99	0.19	42.53	1.66	4293.00
8.00	2173.00	42.47	0.20	4.05	8.24	40.48	3.67	0.29	0.00	0.00	0.00	59.52	0.40	35.88	2.61	3483.00
11.00	2273.00	39.61	0.24	4.29	9.13	41.29	5.00	0.16	0.00	0.00	0.00	56.96	0.16	37.15	2.44	3611.00
11.00	2273.00	40.12	0.23	4.34	8.27	41.55	4.86	0.17	0.00	0.00	0.00	58.16	0.21	36.96	2.23	3505.00
																
